name,type,start_time,duration,"mosi","miso"
"SPI","result",24.71880322,0.00000236,0x00,0x06
"SPI","disable",24.71880624,0.00000002,,
"SPI","enable",24.71880798,0.00000002,,
"SPI","result",24.71880848,0.00000236,0x7F,0xFF
"SPI","result",24.71881166,0.00000236,0x00,0xFF
"SPI","disable",24.71881436,0.00000002,,
"SPI","enable",24.71881498,0.00000002,,
"SPI","result",24.71881544,0.00000236,0xF2,0xFF
"SPI","result",24.71881874,0.00000236,0x00,0xFE
"SPI","result",24.7188221,0.00000236,0x00,0xFB
"SPI","result",24.71882546,0.00000236,0x00,0xFF
"SPI","result",24.71882882,0.00000236,0x00,0xF0
"SPI","result",24.71883218,0.00000236,0x00,0x00
"SPI","result",24.71883554,0.00000236,0x00,0x04
"SPI","result",24.7188389,0.00000236,0x00,0xFE
"SPI","result",24.71884226,0.00000236,0x00,0xFB
"SPI","result",24.71884562,0.00000236,0x00,0xFF
"SPI","result",24.71884898,0.00000236,0x00,0xF0
"SPI","result",24.71885234,0.00000236,0x00,0x00
"SPI","result",24.7188557,0.00000236,0x00,0x02
"SPI","disable",24.71885872,0.00000002,,
"SPI","enable",24.71886046,0.00000002,,
"SPI","result",24.71886096,0.00000236,0x7F,0xFF
"SPI","result",24.71886414,0.00000236,0x00,0xFF
"SPI","disable",24.71886684,0.00000002,,
"SPI","enable",24.71886746,0.00000002,,
"SPI","result",24.71886792,0.00000236,0xF2,0xFF
"SPI","result",24.71887122,0.00000236,0x00,0xFE
"SPI","result",24.71887458,0.00000236,0x00,0xFC
"SPI","result",24.71887794,0.00000236,0x00,0xFF
"SPI","result",24.7188813,0.00000236,0x00,0xF1
"SPI","result",24.71888466,0.00000236,0x00,0x00
"SPI","result",24.71888802,0.00000236,0x00,0x02
"SPI","result",24.71889138,0.00000236,0x00,0xFE
"SPI","result",24.71889474,0.00000236,0x00,0xFB
"SPI","result",24.7188981,0.00000236,0x00,0xFF
"SPI","result",24.71890146,0.00000236,0x00,0xF1
"SPI","result",24.71890482,0.00000236,0x00,0x00
"SPI","result",24.71890818,0.00000236,0x00,0x04
"SPI","disable",24.7189112,0.00000002,,
"SPI","enable",24.71891294,0.00000002,,
"SPI","result",24.71891344,0.00000236,0x7F,0xFF
"SPI","result",24.7189166,0.00000236,0x00,0xFF
"SPI","disable",24.71891932,0.00000002,,
"SPI","enable",24.71891994,0.00000002,,
"SPI","result",24.71892038,0.00000236,0xF2,0xFF
"SPI","result",24.7189237,0.00000236,0x00,0xFE
"SPI","result",24.71892706,0.00000236,0x00,0xFA
"SPI","result",24.71893042,0.00000236,0x00,0xFF
"SPI","result",24.71893378,0.00000236,0x00,0xF1
"SPI","result",24.7189746,0.00000236,0x00,0x00
"SPI","result",24.71897788,0.00000236,0x00,0x02
"SPI","result",24.71898124,0.00000236,0x00,0xFE
"SPI","result",24.7189846,0.00000236,0x00,0xF7
"SPI","result",24.71898796,0.00000236,0x00,0xFF
"SPI","result",24.71899132,0.00000236,0x00,0xF0
"SPI","result",24.71899468,0.00000236,0x00,0x00
"SPI","result",24.71899804,0.00000236,0x00,0x00
"SPI","disable",24.71900106,0.00000002,,
"SPI","enable",24.71900326,0.00000002,,
"SPI","result",24.71900378,0.00000236,0x7F,0xFF
"SPI","result",24.719007,0.00000236,0x00,0xFF
"SPI","disable",24.71900966,0.00000002,,
"SPI","enable",24.71901038,0.00000002,,
"SPI","result",24.71901082,0.00000236,0xF2,0xFF
"SPI","result",24.71901414,0.00000236,0x00,0xFE
"SPI","result",24.7190175,0.00000236,0x00,0xF4
"SPI","result",24.71902086,0.00000236,0x00,0xFF
"SPI","result",24.71902422,0.00000236,0x00,0xEF
"SPI","result",24.71902758,0.00000236,0x00,0x00
"SPI","result",24.71903094,0.00000236,0x00,0x01
"SPI","result",24.7190343,0.00000236,0x00,0xFE
"SPI","result",24.71903766,0.00000236,0x00,0xF4
"SPI","result",24.71904102,0.00000236,0x00,0xFF
"SPI","result",24.71904438,0.00000234,0x00,0xED
"SPI","result",24.71904772,0.00000236,0x00,0xFF
"SPI","result",24.71905108,0.00000236,0x00,0xFF
"SPI","disable",24.7190541,0.00000002,,
"SPI","enable",24.71905584,0.00000002,,
"SPI","result",24.71905634,0.00000236,0x7F,0xFF
"SPI","result",24.71905952,0.00000236,0x00,0xFF
"SPI","disable",24.71906224,0.00000002,,
"SPI","enable",24.71906286,0.00000002,,
"SPI","result",24.7190633,0.00000236,0xF2,0xFF
"SPI","result",24.71906662,0.00000234,0x00,0xFE
"SPI","result",24.71906996,0.00000236,0x00,0xF6
"SPI","result",24.71907332,0.00000236,0x00,0xFF
"SPI","result",24.71907668,0.00000236,0x00,0xEE
"SPI","result",24.71908004,0.00000236,0x00,0xFF
"SPI","result",24.7190834,0.00000236,0x00,0xFF
"SPI","result",24.71908676,0.00000236,0x00,0xFE
"SPI","result",24.71909012,0.00000236,0x00,0xF8
"SPI","result",24.71909348,0.00000236,0x00,0xFF
"SPI","result",24.71909684,0.00000236,0x00,0xEE
"SPI","result",24.71910022,0.00000236,0x00,0x00
"SPI","result",24.71910366,0.00000236,0x00,0x02
"SPI","disable",24.71910668,0.00000002,,
"SPI","enable",24.71910842,0.00000002,,
"SPI","result",24.71910892,0.00000236,0x7F,0xFF
"SPI","result",24.7191121,0.00000236,0x00,0xFF
"SPI","disable",24.71911476,0.00000002,,
"SPI","enable",24.71911538,0.00000002,,
"SPI","result",24.71911582,0.00000236,0xF2,0xFF
"SPI","result",24.71911914,0.00000236,0x00,0xFE
"SPI","result",24.7191225,0.00000236,0x00,0xF9
"SPI","result",24.71912588,0.00000236,0x00,0xFF
"SPI","result",24.71924498,0.00000234,0x00,0xEF
"SPI","result",24.71924826,0.00000234,0x00,0x00
"SPI","result",24.71925164,0.00000236,0x00,0x04
"SPI","result",24.719255,0.00000236,0x00,0xFE
"SPI","result",24.71925836,0.00000236,0x00,0xF8
"SPI","result",24.71926172,0.00000236,0x00,0xFF
"SPI","result",24.71926508,0.00000236,0x00,0xED
"SPI","result",24.71926844,0.00000236,0x00,0x00
"SPI","result",24.7192718,0.00000236,0x00,0x02
"SPI","disable",24.71927482,0.00000002,,
"SPI","enable",24.7192773,0.00000002,,
"SPI","result",24.7192778,0.00000236,0x7F,0xFF
"SPI","result",24.71928104,0.00000236,0x00,0xFF
"SPI","disable",24.7192837,0.00000002,,
"SPI","enable",24.71928442,0.00000002,,
"SPI","result",24.71928486,0.00000236,0xF2,0xFF
"SPI","result",24.71928818,0.00000236,0x00,0xFE
"SPI","result",24.71929154,0.00000236,0x00,0xF9
"SPI","result",24.7192949,0.00000236,0x00,0xFF
"SPI","result",24.71929826,0.00000236,0x00,0xEC
"SPI","result",24.71930162,0.00000234,0x00,0x00
"SPI","result",24.71930496,0.00000236,0x00,0x00
"SPI","result",24.71930832,0.00000236,0x00,0xFE
"SPI","result",24.71958292,0.00000236,0x00,0xFA
"SPI","result",24.7195862,0.00000236,0x00,0xFF
"SPI","result",24.71958956,0.00000236,0x00,0xE7
"SPI","result",24.71959292,0.00000236,0x00,0x00
"SPI","result",24.71959628,0.00000236,0x00,0x01
"SPI","disable",24.7195993,0.00000002,,
"SPI","enable",24.71960178,0.00000002,,
"SPI","result",24.71960228,0.00000236,0x7F,0xFF
"SPI","result",24.71960552,0.00000236,0x00,0xFF
"SPI","disable",24.71960818,0.00000002,,
"SPI","enable",24.7196089,0.00000002,,
"SPI","result",24.71960934,0.00000236,0xF2,0xFF
"SPI","result",24.71961266,0.00000236,0x00,0xFE
"SPI","result",24.71961602,0.00000236,0x00,0xFB
"SPI","result",24.71961938,0.00000236,0x00,0xFF
"SPI","result",24.71962274,0.00000234,0x00,0xE6
"SPI","result",24.71962608,0.00000236,0x00,0x00
"SPI","result",24.71962944,0.00000236,0x00,0x02
"SPI","result",24.7196328,0.00000236,0x00,0xFE
"SPI","result",24.71963616,0.00000236,0x00,0xFD
"SPI","result",24.71963952,0.00000236,0x00,0xFF
"SPI","result",24.71964288,0.00000236,0x00,0xE8
"SPI","result",24.71964624,0.00000236,0x00,0x00
"SPI","result",24.7196496,0.00000236,0x00,0x02
"SPI","disable",24.71965262,0.00000002,,
"SPI","enable",24.71965436,0.00000002,,
"SPI","result",24.71965486,0.00000236,0x7F,0xFF
"SPI","result",24.71965804,0.00000236,0x00,0xFF
"SPI","disable",24.71966076,0.00000002,,
"SPI","enable",24.71966136,0.00000002,,
"SPI","result",24.71966182,0.00000236,0xF2,0xFF
"SPI","result",24.71966512,0.00000236,0x00,0xFE
"SPI","result",24.71966848,0.00000236,0x00,0xFD
"SPI","result",24.71967184,0.00000236,0x00,0xFF
"SPI","result",24.7196752,0.00000236,0x00,0xEA
"SPI","result",24.71967856,0.00000236,0x00,0x00
"SPI","result",24.71968192,0.00000236,0x00,0x03
"SPI","result",24.71968528,0.00000236,0x00,0xFE
"SPI","result",24.71968864,0.00000236,0x00,0xFD
"SPI","result",24.719692,0.00000236,0x00,0xFF
"SPI","result",24.71969536,0.00000236,0x00,0xED
"SPI","result",24.71969872,0.00000236,0x00,0x00
"SPI","result",24.71970208,0.00000236,0x00,0x03
"SPI","disable",24.7197051,0.00000002,,
"SPI","enable",24.71970684,0.00000002,,
"SPI","result",24.71970734,0.00000236,0x7F,0xFF
"SPI","result",24.71971052,0.00000236,0x00,0xFF
"SPI","disable",24.71971322,0.00000002,,
"SPI","enable",24.71971384,0.00000002,,
"SPI","result",24.7197143,0.00000236,0xF2,0xFF
"SPI","result",24.7197176,0.00000236,0x00,0xFE
"SPI","result",24.71972096,0.00000236,0x00,0xFA
"SPI","result",24.71972432,0.00000236,0x00,0xFF
"SPI","result",24.71972768,0.00000236,0x00,0xEE
"SPI","result",24.71973104,0.00000236,0x00,0x00
"SPI","result",24.7197344,0.00000236,0x00,0x01
"SPI","result",24.71973776,0.00000236,0x00,0xFE
"SPI","result",24.71974112,0.00000236,0x00,0xF8
"SPI","result",24.71974448,0.00000236,0x00,0xFF
"SPI","result",24.71974784,0.00000236,0x00,0xF0
"SPI","result",24.7197512,0.00000236,0x00,0x00
"SPI","result",24.71975456,0.00000236,0x00,0x00
"SPI","disable",24.71975758,0.00000002,,
"SPI","enable",24.71975932,0.00000002,,
"SPI","result",24.71975982,0.00000236,0x7F,0xFF
"SPI","result",24.719763,0.00000236,0x00,0xFF
"SPI","disable",24.7197657,0.00000002,,
"SPI","enable",24.71976632,0.00000002,,
"SPI","result",24.71976676,0.00000236,0xF2,0xFF
"SPI","result",24.71977008,0.00000236,0x00,0xFE
"SPI","result",24.71977344,0.00000236,0x00,0xF9
"SPI","result",24.7197768,0.00000236,0x00,0xFF
"SPI","result",24.71978016,0.00000236,0x00,0xEF
"SPI","result",24.71978352,0.00000236,0x00,0x00
"SPI","result",24.71978688,0.00000236,0x00,0x00
"SPI","result",24.71979024,0.00000234,0x00,0xFE
"SPI","result",24.7197936,0.00000234,0x00,0xF8
"SPI","result",24.71979694,0.00000236,0x00,0xFF
"SPI","result",24.7198003,0.00000236,0x00,0xF0
"SPI","result",24.71980366,0.00000236,0x00,0x00
"SPI","result",24.71980702,0.00000236,0x00,0x00
"SPI","disable",24.71981004,0.00000002,,
"SPI","enable",24.71981178,0.00000002,,
"SPI","result",24.71981228,0.00000236,0x7F,0xFF
"SPI","result",24.71981546,0.00000236,0x00,0xFF
"SPI","disable",24.71981818,0.00000002,,
"SPI","enable",24.7198188,0.00000002,,
"SPI","result",24.71981924,0.00000236,0xF2,0xFF
"SPI","result",24.71982254,0.00000236,0x00,0xFE
"SPI","result",24.7198259,0.00000236,0x00,0xF5
"SPI","result",24.71982926,0.00000236,0x00,0xFF
"SPI","result",24.71983262,0.00000236,0x00,0xEF
"SPI","result",24.71983598,0.00000236,0x00,0x00
"SPI","result",24.71983934,0.00000236,0x00,0x01
"SPI","result",24.7198427,0.00000236,0x00,0xFE
"SPI","result",24.71984606,0.00000236,0x00,0xF5
"SPI","result",24.71984942,0.00000236,0x00,0xFF
"SPI","result",24.71985278,0.00000236,0x00,0xF1
"SPI","result",24.71985614,0.00000236,0x00,0xFF
"SPI","result",24.7198595,0.00000236,0x00,0xFF
"SPI","disable",24.71986252,0.00000002,,
"SPI","enable",24.71986426,0.00000002,,
"SPI","result",24.71986476,0.00000236,0x7F,0xFF
"SPI","result",24.71986794,0.00000236,0x00,0xFF
"SPI","disable",24.71987064,0.00000002,,
"SPI","enable",24.71987126,0.00000002,,
"SPI","result",24.71987172,0.00000236,0xF2,0xFF
"SPI","result",24.71987502,0.00000236,0x00,0xFE
"SPI","result",24.71987838,0.00000236,0x00,0xF7
"SPI","result",24.71988174,0.00000236,0x00,0xFF
"SPI","result",24.7198851,0.00000236,0x00,0xEE
"SPI","result",24.71988846,0.00000236,0x00,0x00
"SPI","result",24.71989182,0.00000236,0x00,0x00
"SPI","result",24.71989518,0.00000236,0x00,0xFE
"SPI","result",24.71989854,0.00000236,0x00,0xF8
"SPI","result",24.7199019,0.00000236,0x00,0xFF
"SPI","result",24.71990526,0.00000236,0x00,0xED
"SPI","result",24.71990862,0.00000236,0x00,0xFF
"SPI","result",24.71991198,0.00000236,0x00,0xFF
"SPI","disable",24.719915,0.00000002,,
"SPI","enable",24.71991674,0.00000002,,
"SPI","result",24.71991724,0.00000236,0x7F,0xFF
"SPI","result",24.71992042,0.00000236,0x00,0xFF
"SPI","disable",24.71992312,0.00000002,,
"SPI","enable",24.71992374,0.00000002,,
"SPI","result",24.71992418,0.00000236,0xF2,0xFF
"SPI","result",24.7199275,0.00000236,0x00,0xFE
"SPI","result",24.71993086,0.00000236,0x00,0xF9
"SPI","result",24.71993422,0.00000236,0x00,0xFF
"SPI","result",24.71993758,0.00000236,0x00,0xEB
"SPI","result",24.71994094,0.00000236,0x00,0xFF
"SPI","result",24.7199443,0.00000236,0x00,0xFE
"SPI","result",24.71994766,0.00000236,0x00,0xFE
"SPI","result",24.71995102,0.00000236,0x00,0xF9
"SPI","result",24.71995438,0.00000236,0x00,0xFF
"SPI","result",24.71995774,0.00000236,0x00,0xEA
"SPI","result",24.7199611,0.00000234,0x00,0xFF
"SPI","result",24.71996444,0.00000236,0x00,0xFA
"SPI","disable",24.71996748,0.00000002,,
"SPI","enable",24.7199692,0.00000002,,
"SPI","result",24.71996972,0.00000234,0x7F,0xFF
"SPI","result",24.71997288,0.00000236,0x00,0xFF
"SPI","disable",24.7199756,0.00000002,,
"SPI","enable",24.71997622,0.00000002,,
"SPI","result",24.71997666,0.00000236,0xF2,0xFF
"SPI","result",24.71997998,0.00000234,0x00,0xFE
"SPI","result",24.71998332,0.00000236,0x00,0xF7
"SPI","result",24.71998668,0.00000236,0x00,0xFF
"SPI","result",24.71999004,0.00000236,0x00,0xEC
"SPI","result",24.7199934,0.00000236,0x00,0xFF
"SPI","result",24.71999676,0.00000236,0x00,0xF8
"SPI","result",24.72000012,0.00000236,0x00,0xFE
"SPI","result",24.72000348,0.00000236,0x00,0xF8
"SPI","result",24.72000684,0.00000236,0x00,0xFF
"SPI","result",24.7200102,0.00000236,0x00,0xEE
"SPI","result",24.72001356,0.00000236,0x00,0xFF
"SPI","result",24.72001692,0.00000236,0x00,0xF7
"SPI","disable",24.72001994,0.00000002,,
"SPI","enable",24.72002168,0.00000002,,
"SPI","result",24.72002218,0.00000236,0x7F,0xFF
"SPI","result",24.72002536,0.00000236,0x00,0xFF
"SPI","disable",24.72002806,0.00000002,,
"SPI","enable",24.72002868,0.00000002,,
"SPI","result",24.72002914,0.00000236,0xF2,0xFF
"SPI","result",24.72003244,0.00000236,0x00,0xFE
"SPI","result",24.7200358,0.00000236,0x00,0xFB
"SPI","result",24.72003916,0.00000236,0x00,0xFF
"SPI","result",24.72004252,0.00000236,0x00,0xED
"SPI","result",24.72004588,0.00000236,0x00,0xFF
"SPI","result",24.72004924,0.00000236,0x00,0xFB
"SPI","result",24.7200526,0.00000236,0x00,0xFE
"SPI","result",24.72005596,0.00000236,0x00,0xFA
"SPI","result",24.72005932,0.00000236,0x00,0xFF
"SPI","result",24.72006268,0.00000236,0x00,0xE9
"SPI","result",24.72006604,0.00000236,0x00,0xFF
"SPI","result",24.7200694,0.00000236,0x00,0xFD
"SPI","disable",24.72007242,0.00000002,,
"SPI","enable",24.72007416,0.00000002,,
"SPI","result",24.72007466,0.00000236,0x7F,0xFF
"SPI","result",24.72007784,0.00000236,0x00,0xFF
"SPI","disable",24.72008054,0.00000002,,
"SPI","enable",24.72008116,0.00000002,,
"SPI","result",24.72008162,0.00000236,0xF2,0xFF
"SPI","result",24.72008492,0.00000236,0x00,0xFE
"SPI","result",24.72008828,0.00000236,0x00,0xF9
"SPI","result",24.72009164,0.00000236,0x00,0xFF
"SPI","result",24.720095,0.00000236,0x00,0xE5
"SPI","result",24.72009836,0.00000236,0x00,0xFF
"SPI","result",24.72010172,0.00000236,0x00,0xFC
"SPI","result",24.72010508,0.00000236,0x00,0xFE
"SPI","result",24.72010844,0.00000236,0x00,0xF8
"SPI","result",24.7201118,0.00000236,0x00,0xFF
"SPI","result",24.72011516,0.00000236,0x00,0xE8
"SPI","result",24.72011852,0.00000236,0x00,0xFF
"SPI","result",24.72012188,0.00000236,0x00,0xFB
"SPI","disable",24.7201249,0.00000002,,
"SPI","enable",24.72012664,0.00000002,,
"SPI","result",24.72012714,0.00000236,0x7F,0xFF
"SPI","result",24.7201303,0.00000236,0x00,0xFF
"SPI","disable",24.72013302,0.00000002,,
"SPI","enable",24.72013364,0.00000002,,
"SPI","result",24.72013408,0.00000236,0xF2,0xFF
"SPI","result",24.7201374,0.00000236,0x00,0xFE
"SPI","result",24.72014076,0.00000236,0x00,0xFA
"SPI","result",24.72014412,0.00000236,0x00,0xFF
"SPI","result",24.72014748,0.00000236,0x00,0xEC
"SPI","result",24.72015084,0.00000234,0x00,0xFF
"SPI","result",24.72015418,0.00000236,0x00,0xFB
"SPI","result",24.72015754,0.00000236,0x00,0xFE
"SPI","result",24.7201609,0.00000236,0x00,0xFC
"SPI","result",24.72016426,0.00000236,0x00,0xFF
"SPI","result",24.72016762,0.00000236,0x00,0xED
"SPI","result",24.72017098,0.00000236,0x00,0xFF
"SPI","result",24.72017434,0.00000236,0x00,0xF9
"SPI","disable",24.72017736,0.00000002,,
"SPI","enable",24.7201791,0.00000002,,
"SPI","result",24.7201796,0.00000236,0x7F,0xFF
"SPI","result",24.72018278,0.00000236,0x00,0xFF
"SPI","disable",24.7201855,0.00000002,,
"SPI","enable",24.7201861,0.00000002,,
"SPI","result",24.72018656,0.00000236,0xF2,0xFF
"SPI","result",24.72018986,0.00000236,0x00,0xFE
"SPI","result",24.72019322,0.00000236,0x00,0xFA
"SPI","result",24.72019658,0.00000236,0x00,0xFF
"SPI","result",24.72019994,0.00000236,0x00,0xEE
"SPI","result",24.7202033,0.00000236,0x00,0xFF
"SPI","result",24.72020666,0.00000236,0x00,0xF9
"SPI","result",24.72021002,0.00000236,0x00,0xFE
"SPI","result",24.72021338,0.00000236,0x00,0xFC
"SPI","result",24.72021674,0.00000236,0x00,0xFF
"SPI","result",24.7202201,0.00000236,0x00,0xF0
"SPI","result",24.72022346,0.00000236,0x00,0xFF
"SPI","result",24.72022682,0.00000236,0x00,0xF9
"SPI","disable",24.72022984,0.00000002,,
"SPI","enable",24.72023158,0.00000002,,
"SPI","result",24.72023208,0.00000236,0x7F,0xFF
"SPI","result",24.72023526,0.00000236,0x00,0xFF
"SPI","disable",24.72023796,0.00000002,,
"SPI","enable",24.72023858,0.00000002,,
"SPI","result",24.72023904,0.00000236,0xF2,0xFF
"SPI","result",24.72024234,0.00000236,0x00,0xFE
"SPI","result",24.7202457,0.00000236,0x00,0xFF
"SPI","result",24.72024906,0.00000236,0x00,0xFF
"SPI","result",24.72025242,0.00000236,0x00,0xF0
"SPI","result",24.72025578,0.00000236,0x00,0xFF
"SPI","result",24.72025914,0.00000236,0x00,0xFC
"SPI","result",24.7202625,0.00000236,0x00,0xFE
"SPI","result",24.72026586,0.00000236,0x00,0xFF
"SPI","result",24.72026922,0.00000236,0x00,0xFF
"SPI","result",24.72027258,0.00000236,0x00,0xEF
"SPI","result",24.72027594,0.00000236,0x00,0xFF
"SPI","result",24.7202793,0.00000236,0x00,0xFE
"SPI","disable",24.72028232,0.00000002,,
"SPI","enable",24.72028406,0.00000002,,
"SPI","result",24.72028456,0.00000236,0x7F,0xFF
"SPI","result",24.72028774,0.00000236,0x00,0xFF
"SPI","disable",24.72029044,0.00000002,,
"SPI","enable",24.72029106,0.00000002,,
"SPI","result",24.7202915,0.00000236,0xF2,0xFF
"SPI","result",24.72029482,0.00000236,0x00,0xFE
"SPI","result",24.72029818,0.00000236,0x00,0xFE
"SPI","result",24.72030154,0.00000236,0x00,0xFF
"SPI","result",24.7203049,0.00000236,0x00,0xEE
"SPI","result",24.72030826,0.00000236,0x00,0xFF
"SPI","result",24.72031162,0.00000236,0x00,0xFF
"SPI","result",24.72031498,0.00000236,0x00,0xFE
"SPI","result",24.72031834,0.00000234,0x00,0xFD
"SPI","result",24.72032168,0.00000236,0x00,0xFF
"SPI","result",24.72032504,0.00000236,0x00,0xEF
"SPI","result",24.7203284,0.00000236,0x00,0xFF
"SPI","result",24.72033176,0.00000236,0x00,0xFE
"SPI","disable",24.72033478,0.00000002,,
"SPI","enable",24.72033652,0.00000002,,
"SPI","result",24.72033702,0.00000236,0x7F,0xFF
"SPI","result",24.7203402,0.00000236,0x00,0xFF
"SPI","disable",24.72034292,0.00000002,,
"SPI","enable",24.72034354,0.00000002,,
"SPI","result",24.72034398,0.00000236,0xF2,0xFF
"SPI","result",24.72034728,0.00000236,0x00,0xFE
"SPI","result",24.72035064,0.00000236,0x00,0xFA
"SPI","result",24.720354,0.00000236,0x00,0xFF
"SPI","result",24.72035736,0.00000236,0x00,0xF1
"SPI","result",24.72036072,0.00000236,0x00,0xFF
"SPI","result",24.72036408,0.00000236,0x00,0xFC
"SPI","result",24.72036744,0.00000236,0x00,0xFE
"SPI","result",24.7203708,0.00000236,0x00,0xFB
"SPI","result",24.72037416,0.00000236,0x00,0xFF
"SPI","result",24.72037752,0.00000236,0x00,0xF0
"SPI","result",24.72038088,0.00000236,0x00,0xFF
"SPI","result",24.72038424,0.00000236,0x00,0xFC
"SPI","disable",24.72038726,0.00000002,,
"SPI","enable",24.720389,0.00000002,,
"SPI","result",24.7203895,0.00000236,0x7F,0xFF
"SPI","result",24.72039268,0.00000236,0x00,0xFF
"SPI","disable",24.72039538,0.00000002,,
"SPI","enable",24.720396,0.00000002,,
"SPI","result",24.72039646,0.00000236,0xF2,0xFF
"SPI","result",24.72039976,0.00000236,0x00,0xFE
"SPI","result",24.72040312,0.00000236,0x00,0xFB
"SPI","result",24.72040648,0.00000236,0x00,0xFF
"SPI","result",24.72040984,0.00000236,0x00,0xF1
"SPI","result",24.7204132,0.00000236,0x00,0xFF
"SPI","result",24.72041656,0.00000236,0x00,0xFB
"SPI","result",24.72041992,0.00000236,0x00,0xFE
"SPI","result",24.72042328,0.00000236,0x00,0xF9
"SPI","result",24.72042664,0.00000236,0x00,0xFF
"SPI","result",24.72043,0.00000236,0x00,0xF3
"SPI","result",24.72043336,0.00000236,0x00,0xFF
"SPI","result",24.72043672,0.00000236,0x00,0xFB
"SPI","disable",24.72043974,0.00000002,,
"SPI","enable",24.72044148,0.00000002,,
"SPI","result",24.72044198,0.00000236,0x7F,0xFF
"SPI","result",24.72044516,0.00000236,0x00,0xFF
"SPI","disable",24.72044786,0.00000002,,
"SPI","enable",24.72044848,0.00000002,,
"SPI","result",24.72044892,0.00000236,0xF2,0xFF
"SPI","result",24.72045224,0.00000236,0x00,0xFE
"SPI","result",24.7204556,0.00000236,0x00,0xF9
"SPI","result",24.72045896,0.00000236,0x00,0xFF
"SPI","result",24.72046232,0.00000236,0x00,0xF3
"SPI","result",24.72046568,0.00000236,0x00,0xFF
"SPI","result",24.72046904,0.00000236,0x00,0xFC
"SPI","result",24.7204724,0.00000236,0x00,0xFE
"SPI","result",24.72047576,0.00000236,0x00,0xFB
"SPI","result",24.72047912,0.00000236,0x00,0xFF
"SPI","result",24.72048248,0.00000236,0x00,0xF1
"SPI","result",24.72048584,0.00000234,0x00,0xFF
"SPI","result",24.72048918,0.00000236,0x00,0xFA
"SPI","disable",24.72049222,0.00000002,,
"SPI","enable",24.72049394,0.00000002,,
"SPI","result",24.72049446,0.00000234,0x7F,0xFF
"SPI","result",24.72049762,0.00000236,0x00,0xFF
"SPI","disable",24.72050034,0.00000002,,
"SPI","enable",24.72050096,0.00000002,,
"SPI","result",24.7205014,0.00000236,0xF2,0xFF
"SPI","result",24.72050472,0.00000234,0x00,0xFE
"SPI","result",24.72050808,0.00000234,0x00,0xFB
"SPI","result",24.72051142,0.00000236,0x00,0xFF
"SPI","result",24.72051478,0.00000236,0x00,0xED
"SPI","result",24.72051814,0.00000236,0x00,0xFF
"SPI","result",24.7205215,0.00000236,0x00,0xFC
"SPI","result",24.72052486,0.00000236,0x00,0xFE
"SPI","result",24.72052822,0.00000236,0x00,0xF9
"SPI","result",24.72053158,0.00000236,0x00,0xFF
"SPI","result",24.72053494,0.00000236,0x00,0xED
"SPI","result",24.7205383,0.00000236,0x00,0xFF
"SPI","result",24.72054166,0.00000236,0x00,0xFC
"SPI","disable",24.72054468,0.00000002,,
"SPI","enable",24.72054642,0.00000002,,
"SPI","result",24.72054692,0.00000236,0x7F,0xFF
"SPI","result",24.7205501,0.00000236,0x00,0xFF
"SPI","disable",24.7205528,0.00000002,,
"SPI","enable",24.72055342,0.00000002,,
"SPI","result",24.72055388,0.00000236,0xF2,0xFF
"SPI","result",24.72055718,0.00000236,0x00,0xFE
"SPI","result",24.72056054,0.00000236,0x00,0xF7
"SPI","result",24.7205639,0.00000236,0x00,0xFF
"SPI","result",24.72056726,0.00000236,0x00,0xEC
"SPI","result",24.72057062,0.00000236,0x00,0xFF
"SPI","result",24.72057398,0.00000236,0x00,0xFB
"SPI","result",24.72057734,0.00000236,0x00,0xFE
"SPI","result",24.7205807,0.00000236,0x00,0xF5
"SPI","result",24.72058406,0.00000236,0x00,0xFF
"SPI","result",24.72058742,0.00000236,0x00,0xED
"SPI","result",24.72059078,0.00000236,0x00,0xFF
"SPI","result",24.72059414,0.00000236,0x00,0xFB
"SPI","disable",24.72059716,0.00000002,,
"SPI","enable",24.7205989,0.00000002,,
"SPI","result",24.7205994,0.00000236,0x7F,0xFF
"SPI","result",24.72060258,0.00000236,0x00,0xFF
"SPI","disable",24.72060528,0.00000002,,
"SPI","enable",24.7206059,0.00000002,,
"SPI","result",24.72060636,0.00000236,0xF2,0xFF
"SPI","result",24.72060966,0.00000236,0x00,0xFE
"SPI","result",24.72061302,0.00000236,0x00,0xF6
"SPI","result",24.72061638,0.00000236,0x00,0xFF
"SPI","result",24.72061974,0.00000236,0x00,0xEA
"SPI","result",24.7206231,0.00000236,0x00,0xFF
"SPI","result",24.72062646,0.00000236,0x00,0xFA
"SPI","result",24.72062982,0.00000236,0x00,0xFE
"SPI","result",24.72063318,0.00000236,0x00,0xF6
"SPI","result",24.72063654,0.00000236,0x00,0xFF
"SPI","result",24.7206399,0.00000236,0x00,0xEA
"SPI","result",24.72064326,0.00000236,0x00,0xFF
"SPI","result",24.72064662,0.00000236,0x00,0xF8
"SPI","disable",24.72064964,0.00000002,,
"SPI","enable",24.72065138,0.00000002,,
"SPI","result",24.72065188,0.00000236,0x7F,0xFF
"SPI","result",24.72065504,0.00000236,0x00,0xFF
"SPI","disable",24.72065776,0.00000002,,
"SPI","enable",24.72065838,0.00000002,,
"SPI","result",24.72065882,0.00000236,0xF2,0xFF
"SPI","result",24.72066214,0.00000236,0x00,0xFE
"SPI","result",24.7206655,0.00000236,0x00,0xF6
